buenos ,Año,Titulo,Serie/Pelicula,Día de la semana,Palabra 1,Palabra 2,Palabra 3,Palabra 4,Palabra 5,Palabra 6,Palabra 7,Palabra 8,Palabra 9,Palabra 10,Palabra 11,Palabra 12,Palabra 13,Palabra 14,Palabra 15,Palabra 16,Palabra 17,Palabra 18,Palabra 19,Palabra 20,Palabra 21,Palabra 22,Palabra 23
10/05/2025,2025,El jardinero: Miniserie: Paisaje atlántico,Serie,sábado,El,jardinero:,Miniserie:,Paisaje,atlántico,,,,,,,,,,,,,,,,,,
03/05/2025,2025,Extraterritorial,Película,sábado,Extraterritorial,,,,,,,,,,,,,,,,,,,,,,
03/05/2025,2025,El Eternauta: Jugo de tomate frío,Serie,sábado,El,Eternauta:,Jugo,de,tomate,frío,,,,,,,,,,,,,,,,,
03/05/2025,2025,El Eternauta: Paisaje,Serie,sábado,El,Eternauta:,Paisaje,,,,,,,,,,,,,,,,,,,,
02/05/2025,2025,El Eternauta: Credo,Serie,viernes,El,Eternauta:,Credo,,,,,,,,,,,,,,,,,,,,
01/05/2025,2025,El Eternauta: El magnetismo,Serie,jueves,El,Eternauta:,El,magnetismo,,,,,,,,,,,,,,,,,,,
01/05/2025,2025,El Eternauta: Salgan al sol,Serie,jueves,El,Eternauta:,Salgan,al,sol,,,,,,,,,,,,,,,,,,
01/05/2025,2025,El Eternauta: Noche de truco,Película,jueves,El,Eternauta:,Noche,de,truco,,,,,,,,,,,,,,,,,,
28/04/2025,2025,La cúpula de cristal: Miniserie: Episodio 6,Serie,lunes,La,cúpula,de,cristal:,Miniserie:,Episodio,6,,,,,,,,,,,,,,,,
28/04/2025,2025,La cúpula de cristal: Miniserie: Episodio 5,Serie,lunes,La,cúpula,de,cristal:,Miniserie:,Episodio,5,,,,,,,,,,,,,,,,
27/04/2025,2025,La cúpula de cristal: Miniserie: Episodio 4,Serie,domingo,La,cúpula,de,cristal:,Miniserie:,Episodio,4,,,,,,,,,,,,,,,,
27/04/2025,2025,La cúpula de cristal: Miniserie: Episodio 3,Serie,domingo,La,cúpula,de,cristal:,Miniserie:,Episodio,3,,,,,,,,,,,,,,,,
26/04/2025,2025,La cúpula de cristal: Miniserie: Episodio 2,Serie,sábado,La,cúpula,de,cristal:,Miniserie:,Episodio,2,,,,,,,,,,,,,,,,
26/04/2025,2025,La cúpula de cristal: Miniserie: Episodio 1,Serie,sábado,La,cúpula,de,cristal:,Miniserie:,Episodio,1,,,,,,,,,,,,,,,,
23/04/2025,2025,Día cero: Miniserie: Episodio 6,Serie,miércoles,Día,cero:,Miniserie:,Episodio,6,,,,,,,,,,,,,,,,,,
21/04/2025,2025,Día cero: Miniserie: Episodio 5,Serie,lunes,Día,cero:,Miniserie:,Episodio,5,,,,,,,,,,,,,,,,,,
21/04/2025,2025,Día cero: Miniserie: Episodio 4,Serie,lunes,Día,cero:,Miniserie:,Episodio,4,,,,,,,,,,,,,,,,,,
21/04/2025,2025,Día cero: Miniserie: Episodio 3,Serie,lunes,Día,cero:,Miniserie:,Episodio,3,,,,,,,,,,,,,,,,,,
20/04/2025,2025,Día cero: Miniserie: Episodio 2,Serie,domingo,Día,cero:,Miniserie:,Episodio,2,,,,,,,,,,,,,,,,,,
18/04/2025,2025,Día cero: Miniserie: Episodio 1,Serie,viernes,Día,cero:,Miniserie:,Episodio,1,,,,,,,,,,,,,,,,,,
17/04/2025,2025,Black Mirror: Temporada 7: USS Callister: Infinito,Serie,jueves,Black,Mirror:,Temporada,7:,USS,Callister:,Infinito,,,,,,,,,,,,,,,,
15/04/2025,2025,Black Mirror: Temporada 7: Apología,Serie,martes,Black,Mirror:,Temporada,7:,Apología,,,,,,,,,,,,,,,,,,
15/04/2025,2025,Black Mirror: Temporada 7: Juego,Serie,martes,Black,Mirror:,Temporada,7:,Juego,,,,,,,,,,,,,,,,,,
14/04/2025,2025,Black Mirror: Temporada 7: Hotel Reverie,Serie,lunes,Black,Mirror:,Temporada,7:,Hotel,Reverie,,,,,,,,,,,,,,,,,
14/04/2025,2025,Black Mirror: Temporada 7: Bête Noire,Serie,lunes,Black,Mirror:,Temporada,7:,Bête,Noire,,,,,,,,,,,,,,,,,
13/04/2025,2025,Black Mirror: Temporada 7: Una pareja cualquiera,Serie,domingo,Black,Mirror:,Temporada,7:,Una,pareja,cualquiera,,,,,,,,,,,,,,,,
06/04/2025,2025,Adolescencia: Miniserie: Episodio 4,Serie,domingo,Adolescencia:,Miniserie:,Episodio,4,,,,,,,,,,,,,,,,,,,
06/04/2025,2025,Adolescencia: Miniserie: Episodio 3,Serie,domingo,Adolescencia:,Miniserie:,Episodio,3,,,,,,,,,,,,,,,,,,,
03/04/2025,2025,Adolescencia: Miniserie: Episodio 2,Serie,jueves,Adolescencia:,Miniserie:,Episodio,2,,,,,,,,,,,,,,,,,,,
02/04/2025,2025,Adolescencia: Miniserie: Episodio 1,Serie,miércoles,Adolescencia:,Miniserie:,Episodio,1,,,,,,,,,,,,,,,,,,,
21/03/2025,2025,Un lugar en silencio: Día uno,Película,viernes,Un,lugar,en,silencio:,Día,uno,,,,,,,,,,,,,,,,,
02/03/2025,2025,El tren de los niños,Película,domingo,El,tren,de,los,niños,,,,,,,,,,,,,,,,,,
27/01/2025,2025,Manifiesto: Temporada 1: Viento cruzado,Serie,lunes,Manifiesto:,Temporada,1:,Viento,cruzado,,,,,,,,,,,,,,,,,,
03/01/2025,2025,El juego del calamar: Temporada 2: Amigos o enemigos,Serie,viernes,El,juego,del,calamar:,Temporada,2:,Amigos,o,enemigos,,,,,,,,,,,,,,
02/01/2025,2025,El juego del calamar: Temporada 2: O X,Serie,jueves,El,juego,del,calamar:,Temporada,2:,O,X,,,,,,,,,,,,,,,
02/01/2025,2025,El juego del calamar: Temporada 2: Otra ronda,Serie,jueves,El,juego,del,calamar:,Temporada,2:,Otra,ronda,,,,,,,,,,,,,,,
31/12/2024,2024,El juego del calamar: Temporada 2: Seis piernas,Serie,martes,El,juego,del,calamar:,Temporada,2:,Seis,piernas,,,,,,,,,,,,,,,
31/12/2024,2024,El juego del calamar: Temporada 2: 001,Serie,martes,El,juego,del,calamar:,Temporada,2:,1,,,,,,,,,,,,,,,,
27/12/2024,2024,El juego del calamar: Temporada 2: Fiesta de Halloween,Serie,viernes,El,juego,del,calamar:,Temporada,2:,Fiesta,de,Halloween,,,,,,,,,,,,,,
27/12/2024,2024,El juego del calamar: Temporada 2: Sustento y azar,Serie,viernes,El,juego,del,calamar:,Temporada,2:,Sustento,y,azar,,,,,,,,,,,,,,
27/12/2024,2024,El juego del calamar: Temporada 1: Infierno,Serie,viernes,El,juego,del,calamar:,Temporada,1:,Infierno,,,,,,,,,,,,,,,,
26/12/2024,2024,Corte en el tiempo,Película,jueves,Corte,en,el,tiempo,,,,,,,,,,,,,,,,,,,
21/12/2024,2024,La Palma: Miniserie: Despegue,Serie,sábado,La,Palma:,Miniserie:,Despegue,,,,,,,,,,,,,,,,,,,
21/12/2024,2024,La Palma: Miniserie: El pastorcito mentiroso,Serie,sábado,La,Palma:,Miniserie:,El,pastorcito,mentiroso,,,,,,,,,,,,,,,,,
21/12/2024,2024,No puedo vivir sin ti,Película,sábado,No,puedo,vivir,sin,ti,,,,,,,,,,,,,,,,,,
15/12/2024,2024,Equipaje de mano,Película,domingo,Equipaje,de,mano,,,,,,,,,,,,,,,,,,,,
9/12/2024,2024,Merlí: Sapere aude: Temporada 2: Episodio 5,Serie,lunes,Merlí:,Sapere,aude:,Temporada,2:,Episodio,5,,,,,,,,,,,,,,,,
9/12/2024,2024,Merlí: Sapere aude: Temporada 2: Episodio 8,Serie,lunes,Merlí:,Sapere,aude:,Temporada,2:,Episodio,8,,,,,,,,,,,,,,,,
8/12/2024,2024,Merlí: Sapere aude: Temporada 2: Episodio 7,Serie,domingo,Merlí:,Sapere,aude:,Temporada,2:,Episodio,7,,,,,,,,,,,,,,,,
8/12/2024,2024,Merlí: Sapere aude: Temporada 2: Episodio 6,Serie,domingo,Merlí:,Sapere,aude:,Temporada,2:,Episodio,6,,,,,,,,,,,,,,,,
4/12/2024,2024,Merlí: Sapere aude: Temporada 2: Episodio 4,Serie,miércoles,Merlí:,Sapere,aude:,Temporada,2:,Episodio,4,,,,,,,,,,,,,,,,
4/12/2024,2024,Ahí afuera,Película,miércoles,Ahí,afuera,,,,,,,,,,,,,,,,,,,,,
3/12/2024,2024,Merlí: Sapere aude: Temporada 2: Episodio 3,Serie,martes,Merlí:,Sapere,aude:,Temporada,2:,Episodio,3,,,,,,,,,,,,,,,,
3/12/2024,2024,Merlí: Sapere aude: Temporada 2: Episodio 2,Serie,martes,Merlí:,Sapere,aude:,Temporada,2:,Episodio,2,,,,,,,,,,,,,,,,
3/12/2024,2024,Merlí: Sapere aude: Temporada 2: Episodio 1,Serie,martes,Merlí:,Sapere,aude:,Temporada,2:,Episodio,1,,,,,,,,,,,,,,,,
1/12/2024,2024,La singular vida de Ibelin,Película,domingo,La,singular,vida,de,Ibelin,,,,,,,,,,,,,,,,,,
27/11/2024,2024,No vengas a casa: Miniserie: No vengas a casa,Serie,miércoles,No,vengas,a,casa:,Miniserie:,No,vengas,a,casa,,,,,,,,,,,,,,
26/11/2024,2024,No vengas a casa: Miniserie: 1992,Serie,martes,No,vengas,a,casa:,Miniserie:,1992,,,,,,,,,,,,,,,,,
26/11/2024,2024,No vengas a casa: Miniserie: Panida,Serie,martes,No,vengas,a,casa:,Miniserie:,Panida,,,,,,,,,,,,,,,,,
26/11/2024,2024,No vengas a casa: Miniserie: La niña desaparecida,Serie,martes,No,vengas,a,casa:,Miniserie:,La,niña,desaparecida,,,,,,,,,,,,,,,
26/11/2024,2024,No vengas a casa: Miniserie: Fah,Serie,martes,No,vengas,a,casa:,Miniserie:,Fah,,,,,,,,,,,,,,,,,
26/11/2024,2024,No vengas a casa: Miniserie: Varee,Serie,martes,No,vengas,a,casa:,Miniserie:,Varee,,,,,,,,,,,,,,,,,
21/11/2024,2024,Sense8: Temporada 1: Demonios,Serie,jueves,Sense8:,Temporada,1:,Demonios,,,,,,,,,,,,,,,,,,,
20/11/2024,2024,Transformers: El despertar de las bestias,Película,miércoles,Transformers:,El,despertar,de,las,bestias,,,,,,,,,,,,,,,,,
18/11/2024,2024,Envidiosa: Temporada 1: Historia clínica,Serie,lunes,Envidiosa:,Temporada,1:,Historia,clínica,,,,,,,,,,,,,,,,,,
18/11/2024,2024,No me rompan,Película,lunes,No,me,rompan,,,,,,,,,,,,,,,,,,,,
18/11/2024,2024,Love Is Blind: Argentina: Temporada 1: Busco al amor de mi vida,Serie,lunes,Love,Is,Blind:,Argentina:,Temporada,1:,Busco,al,amor,de,mi,vida,,,,,,,,,,,
10/11/2024,2024,La liberación,Película,domingo,La,liberación,,,,,,,,,,,,,,,,,,,,,
10/11/2024,2024,No te muevas,Película,domingo,No,te,muevas,,,,,,,,,,,,,,,,,,,,
28/10/2024,2024,Envidiosa: Temporada 1: Rota y Roto,Serie,lunes,Envidiosa:,Temporada,1:,Rota,y,Roto,,,,,,,,,,,,,,,,,
28/10/2024,2024,Envidiosa: Temporada 1: Todas se casan menos vos,Serie,lunes,Envidiosa:,Temporada,1:,Todas,se,casan,menos,vos,,,,,,,,,,,,,,,
28/10/2024,2024,Envidiosa: Temporada 1: Pizza Delivery,Serie,lunes,Envidiosa:,Temporada,1:,Pizza Delivery,,,,,,,,,,,,,,,,,,,
23/10/2024,2024,Envidiosa: Temporada 1: El juego de la vida,Serie,miércoles,Envidiosa:,Temporada,1:,El,juego,de,la,vida,,,,,,,,,,,,,,,
23/10/2024,2024,Envidiosa: Temporada 1: Leona pero no campeona,Serie,miércoles,Envidiosa:,Temporada,1:,Leona,pero,no,campeona,,,,,,,,,,,,,,,,
22/10/2024,2024,Envidiosa: Temporada 1: Ametralladora de likes,Serie,martes,Envidiosa:,Temporada,1:,Ametralladora,de,likes,,,,,,,,,,,,,,,,,
22/10/2024,2024,Envidiosa: Temporada 1: Barrilete cósmico,Serie,martes,Envidiosa:,Temporada,1:,Barrilete,cósmico,,,,,,,,,,,,,,,,,,
21/10/2024,2024,Envidiosa: Temporada 1: Todo sobre Vicky,Serie,lunes,Envidiosa:,Temporada,1:,Todo,sobre,Vicky,,,,,,,,,,,,,,,,,
15/10/2024,2024,Prison Break: Temporada 5: Detrás de los ojos,Serie,martes,Prison,Break:,Temporada,5:,Detrás,de,los,ojos,,,,,,,,,,,,,,,
15/10/2024,2024,Prison Break: Temporada 5: Progenie,Serie,martes,Prison,Break:,Temporada,5:,Progenie,,,,,,,,,,,,,,,,,,
15/10/2024,2024,Prison Break: Temporada 5: Un mar de color vino oscuro,Serie,martes,Prison,Break:,Temporada,5:,Un,mar,de,color,vino,oscuro,,,,,,,,,,,,,
15/10/2024,2024,Prison Break: Temporada 5: Kaniel Outis,Serie,martes,Prison,Break:,Temporada,5:,Kaniel,Outis,,,,,,,,,,,,,,,,,
1/10/2024,2024,Propuesta laboral: Miniserie: Episodio 8,Serie,martes,Propuesta,laboral:,Miniserie:,Episodio,8,,,,,,,,,,,,,,,,,,
29/09/2024,2024,Propuesta laboral: Miniserie: Episodio 9,Serie,domingo,Propuesta,laboral:,Miniserie:,Episodio,9,,,,,,,,,,,,,,,,,,
29/09/2024,2024,Propuesta laboral: Miniserie: Episodio 7,Serie,domingo,Propuesta,laboral:,Miniserie:,Episodio,7,,,,,,,,,,,,,,,,,,
29/09/2024,2024,Propuesta laboral: Miniserie: Episodio 6,Serie,domingo,Propuesta,laboral:,Miniserie:,Episodio,6,,,,,,,,,,,,,,,,,,
29/09/2024,2024,Propuesta laboral: Miniserie: Episodio 5,Serie,domingo,Propuesta,laboral:,Miniserie:,Episodio,5,,,,,,,,,,,,,,,,,,
29/09/2024,2024,Propuesta laboral: Miniserie: Episodio 1,Serie,domingo,Propuesta,laboral:,Miniserie:,Episodio,1,,,,,,,,,,,,,,,,,,
29/09/2024,2024,Rosario Tijeras: Temporada 3: Episodio 70,Serie,domingo,Rosario,Tijeras:,Temporada,3:,Episodio,70,,,,,,,,,,,,,,,,,
29/09/2024,2024,Rosario Tijeras: Temporada 3: Episodio 69,Serie,domingo,Rosario,Tijeras:,Temporada,3:,Episodio,69,,,,,,,,,,,,,,,,,
29/09/2024,2024,Rosario Tijeras: Temporada 3: Episodio 68,Serie,domingo,Rosario,Tijeras:,Temporada,3:,Episodio,68,,,,,,,,,,,,,,,,,
29/09/2024,2024,Rosario Tijeras: Temporada 3: Episodio 67,Serie,domingo,Rosario,Tijeras:,Temporada,3:,Episodio,67,,,,,,,,,,,,,,,,,
29/09/2024,2024,Rosario Tijeras: Temporada 3: Episodio 66,Serie,domingo,Rosario,Tijeras:,Temporada,3:,Episodio,66,,,,,,,,,,,,,,,,,
29/09/2024,2024,Rosario Tijeras: Temporada 3: Episodio 65,Serie,domingo,Rosario,Tijeras:,Temporada,3:,Episodio,65,,,,,,,,,,,,,,,,,
29/09/2024,2024,Rosario Tijeras: Temporada 3: Episodio 64,Serie,domingo,Rosario,Tijeras:,Temporada,3:,Episodio,64,,,,,,,,,,,,,,,,,
29/09/2024,2024,Rosario Tijeras: Temporada 3: Episodio 63,Serie,domingo,Rosario,Tijeras:,Temporada,3:,Episodio,63,,,,,,,,,,,,,,,,,
29/09/2024,2024,Rosario Tijeras: Temporada 3: Episodio 62,Serie,domingo,Rosario,Tijeras:,Temporada,3:,Episodio,62,,,,,,,,,,,,,,,,,
29/09/2024,2024,Rosario Tijeras: Temporada 3: Episodio 61,Serie,domingo,Rosario,Tijeras:,Temporada,3:,Episodio,61,,,,,,,,,,,,,,,,,
29/09/2024,2024,Rosario Tijeras: Temporada 3: Episodio 60,Serie,domingo,Rosario,Tijeras:,Temporada,3:,Episodio,60,,,,,,,,,,,,,,,,,
29/09/2024,2024,Rosario Tijeras: Temporada 3: Episodio 59,Serie,domingo,Rosario,Tijeras:,Temporada,3:,Episodio,59,,,,,,,,,,,,,,,,,
29/09/2024,2024,Rosario Tijeras: Temporada 3: Episodio 58,Serie,domingo,Rosario,Tijeras:,Temporada,3:,Episodio,58,,,,,,,,,,,,,,,,,
29/09/2024,2024,Rosario Tijeras: Temporada 3: Episodio 57,Serie,domingo,Rosario,Tijeras:,Temporada,3:,Episodio,57,,,,,,,,,,,,,,,,,
29/09/2024,2024,Rosario Tijeras: Temporada 3: Episodio 56,Serie,domingo,Rosario,Tijeras:,Temporada,3:,Episodio,56,,,,,,,,,,,,,,,,,
27/09/2024,2024,Merlí: Sapere aude: Temporada 1: Episodio 3,Serie,viernes,Merlí:,Sapere,aude:,Temporada,1:,Episodio,3,,,,,,,,,,,,,,,,
19/09/2024,2024,Avatar: La leyenda de Aang: Avatar: la leyenda de Aang: Libro 1: El rey de Omashu,Película,jueves,Avatar:,La,leyenda,de,Aang:,Avatar:,la,leyenda,de,Aang:,Libro,1:,El,rey,de,Omashu,,,,,,,
19/09/2024,2024,Avatar: La leyenda de Aang: Avatar: la leyenda de Aang: Libro 1: Los guerreros de Kyoshi,Película,jueves,Avatar:,La,leyenda,de,Aang:,Avatar:,la,leyenda,de,Aang:,Libro,1:,Los,guerreros,de,Kyoshi,,,,,,,
19/09/2024,2024,Avatar: La leyenda de Aang: Avatar: la leyenda de Aang: Libro 1: El templo del Aire del Sur,Película,jueves,Avatar:,La,leyenda,de,Aang:,Avatar:,la,leyenda,de,Aang:,Libro,1:,El,templo,del,Aire,del,Sur,,,,,
19/09/2024,2024,Avatar: La leyenda de Aang: Avatar: la leyenda de Aang: Libro 1: El Avatar regresa,Película,jueves,Avatar:,La,leyenda,de,Aang:,Avatar:,la,leyenda,de,Aang:,Libro,1:,El,Avatar,regresa,,,,,,,,
19/09/2024,2024,Avatar: La leyenda de Aang: Avatar: la leyenda de Aang: Libro 1: El niño en el iceberg,Película,jueves,Avatar:,La,leyenda,de,Aang:,Avatar:,la,leyenda,de,Aang:,Libro,1:,El,niño,en,el,iceberg,,,,,,
08/09/2024,2024,Heartstopper: Temporada 1: El secreto,Serie,domingo,Heartstopper:,Temporada,1:,El,secreto,,,,,,,,,,,,,,,,,,
08/09/2024,2024,Heartstopper: Temporada 1: El beso,Serie,domingo,Heartstopper:,Temporada,1:,El,beso,,,,,,,,,,,,,,,,,,
08/09/2024,2024,Heartstopper: Temporada 1: La atracción,Serie,domingo,Heartstopper:,Temporada,1:,La,atracción,,,,,,,,,,,,,,,,,,
08/09/2024,2024,Heartstopper: Temporada 1: El encuentro,Serie,domingo,Heartstopper:,Temporada,1:,El,encuentro,,,,,,,,,,,,,,,,,,
08/09/2024,2024,Heartstopper: Temporada 2: Salir del clóset,Serie,domingo,Heartstopper:,Temporada,2:,Salir,del,clóset,,,,,,,,,,,,,,,,,
06/09/2024,2024,Merlí: Sapere aude: Temporada 1: Episodio 2,Serie,viernes,Merlí:,Sapere,aude:,Temporada,1:,Episodio,2,,,,,,,,,,,,,,,,
06/09/2024,2024,Merlí: Sapere aude: Temporada 1: Episodio 1,Serie,viernes,Merlí:,Sapere,aude:,Temporada,1:,Episodio,1,,,,,,,,,,,,,,,,
03/09/2024,2024,Mi otra yo: Temporada 2: Episodio 3,Serie,martes,Mi,otra,yo:,Temporada,2:,Episodio,3,,,,,,,,,,,,,,,,
03/09/2024,2024,Mi otra yo: Temporada 2: Episodio 2,Serie,martes,Mi,otra,yo:,Temporada,2:,Episodio,2,,,,,,,,,,,,,,,,
03/09/2024,2024,Mi otra yo: Temporada 2: Episodio 1,Serie,martes,Mi,otra,yo:,Temporada,2:,Episodio,1,,,,,,,,,,,,,,,,
10/08/2024,2024,Niebla sin fronteras,Película,sábado,Niebla,sin,fronteras,,,,,,,,,,,,,,,,,,,,
28/07/2024,2024,No respires 2,Película,domingo,No,respires,2,,,,,,,,,,,,,,,,,,,,
13/07/2024,2024,"tick, tick...BOOM!",Película,sábado,"tick,",tick...BOOM!,,,,,,,,,,,,,,,,,,,,,
16/06/2024,2024,Olvidado,Película,domingo,Olvidado,,,,,,,,,,,,,,,,,,,,,,
12/06/2024,2024,Bridgerton: Temporada 1: El duque y yo,Serie,miércoles,Bridgerton:,Temporada,1:,El,duque,y,yo,,,,,,,,,,,,,,,,
11/06/2024,2024,Bridgerton: Temporada 1: Un asunto de honor,Serie,martes,Bridgerton:,Temporada,1:,Un,asunto,de,honor,,,,,,,,,,,,,,,,
09/06/2024,2024,La herencia tiene un precio,Película,domingo,La,herencia,tiene,un,precio,,,,,,,,,,,,,,,,,,
07/06/2024,2024,Bridgerton: Temporada 1: El arte del desmayo,Serie,viernes,Bridgerton:,Temporada,1:,El,arte,del,desmayo,,,,,,,,,,,,,,,,
06/06/2024,2024,Bridgerton: Temporada 1: Sorprende y encanta,Serie,jueves,Bridgerton:,Temporada,1:,Sorprende,y,encanta,,,,,,,,,,,,,,,,,
29/05/2024,2024,Una familia normal: Miniserie: Capítulo seis,Serie,miércoles,Una,familia,normal:,Miniserie:,Capítulo,seis,,,,,,,,,,,,,,,,,
29/05/2024,2024,Una familia normal: Miniserie: Capítulo cinco,Serie,miércoles,Una,familia,normal:,Miniserie:,Capítulo,cinco,,,,,,,,,,,,,,,,,
29/05/2024,2024,Una familia normal: Miniserie: Capítulo cuatro,Serie,miércoles,Una,familia,normal:,Miniserie:,Capítulo,cuatro,,,,,,,,,,,,,,,,,
29/05/2024,2024,Una familia normal: Miniserie: Capítulo tres,Serie,miércoles,Una,familia,normal:,Miniserie:,Capítulo,tres,,,,,,,,,,,,,,,,,
29/05/2024,2024,Una familia normal: Miniserie: Capítulo dos,Serie,miércoles,Una,familia,normal:,Miniserie:,Capítulo,dos,,,,,,,,,,,,,,,,,
28/05/2024,2024,Una familia normal: Miniserie: Capítulo uno,Serie,martes,Una,familia,normal:,Miniserie:,Capítulo,uno,,,,,,,,,,,,,,,,,
28/05/2024,2024,The 8 Show: Miniserie: Episodio 1,Serie,martes,The,8,Show:,Miniserie:,Episodio,1,,,,,,,,,,,,,,,,,
22/05/2024,2024,Bridgerton: Temporada 1: Diamante de primera,Serie,miércoles,Bridgerton:,Temporada,1:,Diamante,de,primera,,,,,,,,,,,,,,,,,
15/05/2024,2024,El caso Asunta: Miniserie: 26 de septiembre,Serie,miércoles,El,caso,Asunta:,Miniserie:,26 de septiembre,,,,,,,,,,,,,,,,,,
15/05/2024,2024,El caso Asunta: Miniserie: 24 de septiembre,Serie,miércoles,El,caso,Asunta:,Miniserie:,24 de septiembre,,,,,,,,,,,,,,,,,,
15/05/2024,2024,El caso Asunta: Miniserie: 21 de septiembre,Serie,miércoles,El,caso,Asunta:,Miniserie:,21 de septiembre,,,,,,,,,,,,,,,,,,
08/05/2024,2024,Preguntados: Charlemos sobre pelis,Película,miércoles,Preguntados:,Charlemos,sobre,pelis,,,,,,,,,,,,,,,,,,,
03/05/2024,2024,Dos más dos,Película,viernes,Dos,más,dos,,,,,,,,,,,,,,,,,,,,
02/05/2024,2024,Bebé reno: Miniserie: Episodio 7,Serie,jueves,Bebé,reno:,Miniserie:,Episodio,7,,,,,,,,,,,,,,,,,,
02/05/2024,2024,Bebé reno: Miniserie: Episodio 6,Serie,jueves,Bebé,reno:,Miniserie:,Episodio,6,,,,,,,,,,,,,,,,,,
02/05/2024,2024,Bebé reno: Miniserie: Episodio 5,Serie,jueves,Bebé,reno:,Miniserie:,Episodio,5,,,,,,,,,,,,,,,,,,
02/05/2024,2024,Bebé reno: Miniserie: Episodio 4,Serie,jueves,Bebé,reno:,Miniserie:,Episodio,4,,,,,,,,,,,,,,,,,,
02/05/2024,2024,Bebé reno: Miniserie: Episodio 3,Serie,jueves,Bebé,reno:,Miniserie:,Episodio,3,,,,,,,,,,,,,,,,,,
02/05/2024,2024,Bebé reno: Miniserie: Episodio 2,Serie,jueves,Bebé,reno:,Miniserie:,Episodio,2,,,,,,,,,,,,,,,,,,
02/05/2024,2024,Bebé reno: Miniserie: Episodio 1,Serie,jueves,Bebé,reno:,Miniserie:,Episodio,1,,,,,,,,,,,,,,,,,,
15/04/2024,2024,Secuestro del vuelo 601: La mujer que sabía demasiado,Película,lunes,Secuestro,del,vuelo,601:,La,mujer,que,sabía,demasiado,,,,,,,,,,,,,,
15/04/2024,2024,Secuestro del vuelo 601: 601: Odisea aeroespacial,Película,lunes,Secuestro,del,vuelo,601:,601:,Odisea,aeroespacial,,,,,,,,,,,,,,,,
15/04/2024,2024,Secuestro del vuelo 601: Los condenados de la tierra,Película,lunes,Secuestro,del,vuelo,601:,Los,condenados,de,la,tierra,,,,,,,,,,,,,,
15/04/2024,2024,Secuestro del vuelo 601: Noche de perros,Película,lunes,Secuestro,del,vuelo,601:,Noche,de,perros,,,,,,,,,,,,,,,,
14/04/2024,2024,Secuestro del vuelo 601: Con la muerte en los tacones,Película,domingo,Secuestro,del,vuelo,601:,Con,la,muerte,en,los,tacones,,,,,,,,,,,,,
14/04/2024,2024,Secuestro del vuelo 601: Que el cielo la juzgue,Película,domingo,Secuestro,del,vuelo,601:,Que,el,cielo,la,juzgue,,,,,,,,,,,,,,
14/04/2024,2024,Entre tierras: Episodio 1,Serie,domingo,Entre,tierras:,Episodio,1,,,,,,,,,,,,,,,,,,,
08/04/2024,2024,El problema de los 3 cuerpos: Temporada 1: Proyecto Vallado,Serie,lunes,El,problema,de,los,3,cuerpos:,Temporada,1:,Proyecto,Vallado,,,,,,,,,,,,,
03/04/2024,2024,El problema de los 3 cuerpos: Temporada 1: Un avance,Serie,miércoles,El,problema,de,los,3,cuerpos:,Temporada,1:,Un,avance,,,,,,,,,,,,,
01/04/2024,2024,El problema de los 3 cuerpos: Temporada 1: Estrellas Destino Nuestro,Serie,lunes,El,problema,de,los,3,cuerpos:,Temporada,1:,Estrellas,Destino,Nuestro,,,,,,,,,,,,
01/04/2024,2024,El problema de los 3 cuerpos: Temporada 1: Juicio Final,Serie,lunes,El,problema,de,los,3,cuerpos:,Temporada,1:,Juicio Final,,,,,,,,,,,,,,
01/04/2024,2024,El problema de los 3 cuerpos: Temporada 1: Su Señoría,Serie,lunes,El,problema,de,los,3,cuerpos:,Temporada,1:,Su Señoría,,,,,,,,,,,,,,
31/03/2024,2024,El problema de los 3 cuerpos: Temporada 1: Destructor de mundos,Serie,domingo,El,problema,de,los,3,cuerpos:,Temporada,1:,Destructor,de,mundos,,,,,,,,,,,,
31/03/2024,2024,El problema de los 3 cuerpos: Temporada 1: Costa Roja,Serie,domingo,El,problema,de,los,3,cuerpos:,Temporada,1:,Costa Roja,,,,,,,,,,,,,,
30/03/2024,2024,El problema de los 3 cuerpos: Temporada 1: Cuenta regresiva,Serie,sábado,El,problema,de,los,3,cuerpos:,Temporada,1:,Cuenta,regresiva,,,,,,,,,,,,,
10/03/2024,2024,Avatar: La leyenda de Aang: Temporada 1: Máscaras,Serie,domingo,Avatar:,La,leyenda,de,Aang:,Temporada,1:,Máscaras,,,,,,,,,,,,,,,
10/03/2024,2024,Avatar: La leyenda de Aang: Temporada 1: Aang,Serie,domingo,Avatar:,La,leyenda,de,Aang:,Temporada,1:,Aang,,,,,,,,,,,,,,,
05/03/2024,2024,Ruega por nosotros,Película,martes,Ruega,por,nosotros,,,,,,,,,,,,,,,,,,,,
05/03/2024,2024,Machos alfa: Temporada 1: La que has liado,Serie,martes,Machos,alfa:,Temporada,1:,La,que,has,liado,,,,,,,,,,,,,,,
05/03/2024,2024,Machos alfa: Temporada 1: Heteroflexibles sensibles,Serie,martes,Machos,alfa:,Temporada,1:,Heteroflexibles,sensibles,,,,,,,,,,,,,,,,,
05/03/2024,2024,Machos alfa: Temporada 1: Hierbas ibicencas,Serie,martes,Machos,alfa:,Temporada,1:,Hierbas,ibicencas,,,,,,,,,,,,,,,,,
